id,,,DH01,DH02,DH03,DH04,DH05,DH06,DH07,DH08,DH09,DH10,DH11,DH12,DH13,DH14,DH15,DH16,DH17,DH18,DH19,DH20,DH21,DH22,DH23,DH24,DH25,DH26,DH27,DH28,DH29,DH30,DH31,DH32,DH33,DH34,DH35,DH36,DH37,DH38,DH39,DH40,DH41,DH42,DH43,DH44,DH45,DH46,DH47,DH48,DH49,DH50,DH51,DH52,DH53,DH54,DH55,DH56,DH57,DH58,DH59,DH60,DH61,DH62,DH63,DH64,DH65,DH66,DH67,DH68,DH69,DH70,DH71,DH72,DH73,DH74,DH75,DH76,DH77,DH78,DH79,DH80,DH81,DH82,DH83,DH84,DH85,DH86,DH87,DH88,DH89,DH90,DH91,DH92,DH93
wms304,5A1,26.9033,A,A,B,A,A,A,A,B,A,B,A,A,A,B,A,A,A,B,B,B,B,A,-,-,A,B,B,A,B,A,B,A,A,B,A,A,B,B,A,A,A,A,A,B,A,-,B,A,B,A,B,A,B,B,B,B,B,B,B,A,A,B,A,B,A,A,B,B,A,A,A,B,A,A,B,B,A,B,A,A,B,B,A,A,A,B,B,B,B,A,A,B,-
wPt.0373,5A1,29.2293,A,A,B,A,A,A,A,B,A,B,A,A,A,B,A,A,A,B,B,B,B,B,B,B,A,B,B,A,B,A,B,A,A,B,A,A,B,B,A,A,A,A,A,B,A,B,B,A,B,A,B,A,B,B,B,B,B,B,B,A,A,B,-,B,A,A,B,B,A,A,A,B,A,A,B,A,A,B,A,A,B,B,A,A,A,B,B,B,B,A,A,B,-
gwm415,5A1,32.7191,-,B,B,A,A,A,A,B,A,B,A,A,B,B,A,A,A,B,B,B,B,B,B,B,B,B,B,A,B,A,B,A,A,B,A,A,B,B,A,A,A,A,A,B,A,B,B,A,B,A,B,A,B,B,B,B,B,B,B,A,A,B,A,B,A,A,B,B,A,A,A,B,A,A,B,A,A,B,A,A,B,B,A,A,-,B,B,B,B,A,A,B,B
gwm156,5A1,41.0718,A,A,B,A,A,A,A,B,A,B,A,A,A,B,A,A,A,B,B,B,B,B,B,B,A,B,B,A,B,A,B,A,A,A,A,A,B,B,A,A,A,A,A,B,A,B,B,A,A,A,B,A,B,B,B,B,B,B,B,A,A,B,A,B,A,A,A,B,A,A,A,B,A,A,B,A,A,B,A,A,B,B,A,B,A,B,B,B,B,A,A,B,B
P41.M60.237,5A1,64.7947,B,-,A,A,B,A,A,B,A,A,A,A,B,B,A,A,A,B,B,B,B,B,B,B,A,B,B,A,B,A,B,A,A,A,B,A,B,B,A,B,A,A,A,B,A,A,B,A,A,A,B,A,B,B,B,B,B,A,B,A,B,B,A,B,A,A,A,B,A,A,B,B,B,B,B,A,A,B,A,B,B,B,B,B,B,B,B,A,B,A,A,-,-
P37.M48.111,5A1,68.2443,A,B,A,A,B,A,A,B,A,A,A,A,B,B,A,A,A,B,B,B,B,B,A,B,A,B,B,A,B,A,B,A,A,A,B,A,B,B,A,B,A,A,A,B,A,A,B,A,A,A,B,A,B,B,B,B,B,A,B,A,B,B,A,B,A,A,A,B,A,A,B,B,B,B,B,A,A,B,A,B,B,B,B,B,B,B,B,A,B,A,B,B,B
barc197,5A1,74.1335,A,B,A,A,B,A,B,B,A,-,A,B,B,B,A,A,A,B,B,B,B,B,A,B,A,B,B,-,B,A,B,A,A,A,B,B,B,A,A,B,A,A,A,B,A,A,B,A,A,A,B,A,B,B,B,B,B,A,B,A,B,B,A,B,A,A,A,B,A,A,B,B,B,B,B,A,A,B,A,-,B,B,B,B,B,B,B,A,B,A,A,B,B
gwm617,5A1,82.9059,-,B,A,A,B,A,B,B,A,B,A,B,B,B,A,A,B,B,B,B,B,B,A,B,B,B,B,A,B,A,B,A,A,A,B,B,-,A,A,B,A,A,A,B,A,A,A,A,A,A,B,A,B,B,B,B,B,A,A,B,B,B,A,B,A,A,A,A,A,A,B,B,B,B,B,A,B,B,A,B,B,B,B,B,B,B,B,A,-,A,A,B,B
abg473B,5A2,0,B,A,A,A,A,A,A,A,A,B,B,A,B,B,A,A,A,A,A,A,B,A,B,B,B,B,B,A,B,A,A,A,A,B,A,B,B,A,B,B,A,A,B,B,B,A,A,A,B,A,A,A,A,B,A,A,A,B,A,A,A,B,A,B,B,A,-,B,B,B,B,A,A,A,A,B,B,B,B,A,A,A,B,A,B,A,A,B,B,A,B,B,B
P41.M51.164,5A2,7.0706,B,A,A,A,A,A,A,A,A,A,B,A,B,B,A,B,A,A,A,A,B,A,B,B,B,B,B,A,B,A,A,A,A,B,B,B,B,A,B,B,A,A,B,B,B,A,A,A,B,A,A,B,A,B,A,A,A,B,B,A,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,B,B,A,B,A,A,A,B,A,B,A,A,B,B,A,B,B,-
mwg798c,5A2,7.0706,B,A,A,A,A,A,A,A,A,A,B,A,B,B,A,B,A,A,A,A,B,A,B,B,B,B,B,A,B,A,A,A,A,B,B,B,B,A,B,B,A,A,B,B,B,A,A,A,B,A,A,B,A,B,A,A,A,B,B,-,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,B,B,A,B,A,A,A,B,A,B,A,A,B,B,A,B,B,-
wPt.0558,5A2,10.6015,B,A,A,A,A,A,A,A,A,A,B,A,-,B,A,B,A,A,A,A,B,A,B,-,B,B,B,A,B,A,A,A,A,B,B,B,B,A,B,B,A,A,A,B,B,A,A,A,B,A,A,B,A,B,A,A,A,B,B,A,A,B,A,B,B,A,B,B,B,B,B,A,A,-,A,B,B,A,B,A,A,A,B,A,B,A,A,B,A,A,B,A,-
clone117416,5A2,11.7643,B,A,A,A,A,A,A,A,A,A,B,A,B,B,A,B,A,A,A,A,B,A,B,-,B,B,B,A,B,A,A,A,A,B,B,B,B,A,B,B,A,A,B,B,B,A,A,A,B,A,A,B,A,B,A,A,A,B,B,A,A,B,A,B,B,A,B,-,B,B,B,A,A,A,A,B,B,A,B,A,-,A,B,A,B,A,A,B,A,A,B,A,-
P36.M50.204,5A2,14.0903,B,A,A,A,A,A,A,A,A,A,B,A,B,B,A,B,A,A,A,A,B,A,B,B,B,B,B,B,B,A,A,A,A,B,B,B,B,A,B,B,A,A,B,B,B,A,A,A,B,A,A,-,A,B,A,A,A,B,B,A,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,B,B,A,B,A,A,A,B,A,B,A,A,B,A,A,A,A,A
mwg2053b,5A2,15.2139,B,A,A,A,A,A,A,A,A,-,B,A,B,B,A,B,A,A,A,A,B,A,B,B,B,B,B,B,B,A,A,A,A,B,B,B,B,A,B,B,A,A,B,B,B,A,A,A,B,A,A,B,A,B,A,A,A,B,B,A,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,B,B,A,B,A,A,A,B,A,B,A,A,B,A,A,B,A,-
wPt.3605,5A2,19.216,B,A,-,-,A,-,A,B,A,-,B,A,B,B,A,B,-,A,-,A,B,A,A,B,B,B,B,B,B,-,A,-,B,B,B,B,B,A,B,B,A,A,B,B,B,A,-,-,B,-,A,B,A,B,-,A,A,B,B,A,A,B,-,B,B,A,B,B,B,B,B,A,A,A,A,B,-,A,B,A,A,A,B,A,B,A,A,B,A,A,B,A,-
wPt.4880,5A2,23.3851,B,A,A,A,A,A,A,A,A,B,B,A,B,B,A,B,A,A,B,A,B,-,A,B,B,B,B,B,B,A,A,A,B,B,B,B,B,A,B,B,A,A,B,B,B,A,A,A,B,-,A,B,A,B,B,A,A,B,B,A,A,B,-,B,B,A,B,B,B,B,B,A,A,-,A,B,B,A,B,A,A,A,B,A,B,-,A,B,B,A,B,B,-
wPt.9809,5A2,26.0885,B,A,A,A,A,A,-,A,A,B,B,A,B,B,A,B,A,A,-,A,-,A,A,-,B,B,B,-,B,A,A,A,A,B,B,B,B,A,B,B,A,-,B,B,B,-,-,A,B,A,A,B,A,B,-,-,A,B,B,A,A,B,A,B,B,A,B,B,B,B,B,A,A,A,-,B,B,A,B,A,B,A,B,A,B,A,A,B,B,A,B,B,-
wPt.1708,5A2,30.2004,B,A,-,A,A,A,A,A,A,B,B,A,B,B,A,B,A,A,A,A,B,A,B,B,B,B,A,B,B,-,A,A,B,B,B,B,B,A,B,B,A,A,B,B,B,A,-,A,B,A,A,B,A,B,-,A,A,B,B,A,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,B,B,A,B,A,-,A,-,A,B,-,A,B,B,A,B,B,-
P42.M60.367,5A2,43.6136,B,A,A,A,A,A,A,A,A,A,B,A,B,B,A,B,A,A,A,A,B,B,B,B,B,B,B,B,B,A,A,A,B,B,B,B,B,A,B,B,A,B,B,B,B,A,A,A,B,A,A,B,B,B,B,A,A,B,B,A,A,B,A,B,B,A,B,B,B,B,B,B,A,B,A,B,B,B,B,B,A,A,B,A,B,A,A,B,B,A,B,A,B
wms46,5A3,0,A,A,A,A,A,B,A,A,A,B,B,B,B,B,B,B,B,B,A,B,A,A,A,B,B,B,A,A,A,A,B,B,B,B,A,B,B,A,B,A,B,B,B,B,B,A,A,B,A,B,B,A,B,A,B,A,B,A,A,A,A,B,A,A,B,B,A,B,B,A,B,A,A,A,B,B,A,B,A,A,A,B,B,A,B,A,A,A,A,B,-,B,-
P37.M48.224,5A3,60.7511,A,A,B,B,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,A,A,A,B,B,B,B,B,B,B,B,B,B,A,A,B,B,B,B,B,B,B,B,B,B,A,A,B,B,B,B,B,B,B,B,B,B,A,A,B,B,B,B,B,B,B,B,B,A,A,A,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
gdm63,5A3,126.8389,A,A,B,A,A,A,B,A,B,B,A,B,A,B,B,B,B,A,B,B,B,-,B,B,B,B,B,B,B,A,B,B,B,A,B,B,B,B,A,B,A,B,A,A,A,A,A,B,B,A,B,B,A,B,B,B,B,B,A,A,B,-,A,A,A,B,B,B,A,A,A,B,A,A,-,B,B,B,A,A,A,A,A,B,B,B,A,B,A,B,B,B,B
psr164,5A3,149.1182,B,A,B,A,A,A,B,A,A,B,A,B,A,B,A,B,B,A,A,B,B,A,B,B,B,B,B,B,B,A,B,B,B,A,B,B,B,A,A,B,A,B,A,A,B,A,A,B,B,A,B,B,A,A,A,B,B,B,A,A,B,A,A,A,A,A,B,B,A,B,B,B,A,A,A,B,B,-,A,A,A,B,B,B,B,B,A,B,A,A,B,A,A
wPt.8855,5A3,152.8236,-,A,B,A,A,A,B,A,A,B,A,B,A,B,A,-,B,A,A,-,B,A,B,B,B,B,B,B,B,A,B,B,B,B,A,B,B,A,-,B,A,B,A,A,B,A,A,B,B,A,B,B,-,A,A,B,B,B,A,A,B,A,A,-,A,A,B,B,A,B,B,B,A,A,A,B,B,A,A,A,A,B,B,B,B,B,A,A,A,A,-,A,-
gwm126,5A3,152.8236,B,A,B,A,A,-,B,A,A,B,A,B,A,B,A,A,B,A,A,B,B,A,B,B,B,B,B,B,B,A,B,B,B,B,A,B,B,A,A,B,A,B,A,A,B,A,A,B,B,A,B,B,A,A,A,B,B,B,A,A,-,A,A,A,A,A,B,B,A,B,B,B,A,A,A,B,B,A,A,A,A,B,B,B,B,B,A,A,A,A,B,A,A
P42.M49.296,5A3,153.9864,B,A,B,A,A,A,B,A,A,B,A,B,A,B,A,-,B,A,A,B,-,A,B,B,B,B,B,B,B,A,B,B,B,B,A,B,B,A,A,B,A,B,A,A,B,A,A,B,B,A,B,B,A,A,A,B,B,B,A,B,B,A,A,A,A,A,B,B,A,B,B,B,A,A,A,B,B,A,A,A,A,B,B,B,B,B,A,-,A,A,B,A,-
wPt.0324,5B,0,-,-,-,A,A,B,A,B,B,A,A,B,B,A,A,A,A,A,B,A,B,B,-,-,A,A,B,-,A,B,B,B,-,B,-,A,A,A,-,A,A,A,A,B,A,A,A,A,-,A,A,B,B,A,A,A,B,B,A,A,A,B,A,B,A,B,A,-,A,A,A,B,B,A,A,A,B,B,A,B,A,B,B,A,B,B,-,A,A,B,-,B,-
wPt.1589,5B,6.7671,B,A,A,A,A,B,A,B,B,A,A,B,B,A,A,A,A,A,B,A,B,B,B,B,A,A,B,B,A,B,B,B,-,B,B,A,B,A,A,A,A,A,A,B,A,A,B,A,B,A,A,B,B,A,B,A,B,B,A,A,A,B,A,B,B,B,A,B,A,A,A,B,B,A,A,A,B,B,A,B,A,B,B,A,A,B,A,A,A,B,B,B,-
wPt.7890,5B,6.7671,B,A,A,A,-,B,A,B,B,A,A,B,B,A,A,A,A,A,B,A,B,B,B,B,A,A,B,B,A,B,B,B,B,B,B,A,B,A,A,A,A,A,A,B,A,A,B,A,B,A,A,B,B,A,B,A,B,B,A,A,A,B,A,B,B,B,A,B,A,A,A,B,B,A,A,A,B,B,A,B,A,B,B,A,A,B,A,A,A,B,B,B,-
P42.M54.48,5B,6.7671,B,A,A,A,A,B,A,B,B,A,A,B,B,A,A,A,A,A,B,A,B,B,B,B,A,A,B,B,A,B,B,B,B,B,B,A,B,A,A,A,A,A,A,B,A,A,B,A,B,A,A,B,B,A,B,A,B,B,A,A,A,B,A,B,B,B,A,B,A,A,A,B,B,A,A,A,B,B,A,B,A,B,B,A,A,B,A,A,A,B,B,B,A
wPt.6074,5B,16.2549,B,A,-,-,A,B,-,B,B,A,A,B,B,A,A,A,A,A,B,A,A,B,B,B,-,A,B,B,A,B,B,B,B,B,B,A,B,A,A,A,-,-,B,B,A,B,B,A,B,-,A,B,A,A,B,B,B,B,A,A,A,B,-,B,B,B,B,B,-,A,A,B,B,A,A,A,B,B,A,B,-,B,B,A,B,B,A,-,A,B,B,B,-
P32.M52.77,5B,20.424,B,A,A,A,A,B,A,-,B,A,A,B,B,A,A,A,A,B,B,A,A,B,B,B,A,A,B,B,A,B,B,B,B,B,B,A,B,A,A,A,A,A,-,B,A,A,B,A,-,A,A,B,A,A,B,B,B,B,A,A,A,B,A,B,A,B,B,B,A,A,-,B,B,A,A,A,B,B,-,B,A,B,-,A,B,B,A,A,A,B,B,B,-
wPt.4680,5B,25.5567,B,A,A,A,A,A,A,A,B,A,A,B,B,A,A,A,A,A,B,A,A,B,B,-,A,A,B,B,A,B,B,B,-,B,B,A,B,A,A,A,A,A,A,B,-,A,B,A,B,A,A,B,A,A,B,B,B,B,A,A,A,B,A,B,A,B,B,B,A,A,A,B,B,A,A,A,B,-,A,A,B,B,B,A,B,B,A,A,A,B,B,B,-
P34.M50.199,5B,26.7472,B,A,A,A,A,A,A,A,B,A,A,B,B,A,A,A,A,A,B,A,A,B,B,B,A,A,B,B,A,B,B,B,B,B,B,A,B,A,A,A,A,A,A,B,B,A,B,A,B,A,A,B,A,A,B,B,B,B,A,A,A,B,A,B,A,B,B,B,A,A,A,-,B,A,A,A,-,-,-,A,B,B,B,A,B,B,A,A,A,B,A,B,-
wPt.3045,5B,27.9237,B,A,A,A,A,A,A,A,B,A,A,B,B,A,A,A,A,A,B,A,A,B,B,B,A,A,B,B,A,-,B,B,-,B,B,A,B,A,A,A,A,A,A,B,B,A,B,A,B,A,A,B,A,A,B,B,B,B,A,A,A,B,A,B,A,B,B,B,A,A,A,B,B,A,A,A,B,B,A,A,B,B,B,A,B,B,A,A,A,B,B,B,-
P41.M48.155,5B,35.2539,B,A,B,A,A,A,A,B,B,A,A,B,B,-,A,A,A,A,B,A,A,B,B,B,A,A,B,B,B,B,B,B,B,B,B,A,B,A,A,A,A,B,B,B,B,A,B,A,B,A,A,B,A,A,B,B,B,B,A,A,A,B,A,B,-,B,B,B,A,A,A,B,B,A,A,A,B,B,A,A,B,B,B,A,B,B,A,B,A,B,B,B,-
wPt.4140,5B,43.8464,A,A,A,A,-,A,A,B,-,A,-,B,B,A,A,A,-,A,B,A,-,B,B,-,A,A,B,B,A,B,B,-,A,B,-,A,B,A,A,A,A,-,A,B,-,A,B,A,B,A,A,B,A,A,-,B,B,B,A,A,A,-,A,B,A,B,B,B,A,A,A,B,B,A,A,-,B,B,A,A,B,-,B,A,B,B,A,A,A,B,B,B,-
gwm264,5B,50.802,A,A,A,A,A,A,A,A,B,A,A,B,B,A,B,A,A,A,B,A,A,B,B,B,A,A,B,B,A,B,B,B,B,B,B,B,B,A,A,A,A,A,A,B,B,A,B,A,B,A,A,B,A,A,B,B,B,B,A,A,A,B,A,B,A,B,B,A,A,A,A,B,B,A,A,B,B,B,A,A,B,-,B,A,-,B,A,A,A,B,B,B,B
gwm335,5B,50.802,A,A,A,A,A,A,A,A,B,A,A,B,B,A,B,A,A,A,B,A,A,B,B,B,A,A,B,B,A,B,B,B,B,B,B,B,B,A,A,A,A,A,A,B,B,A,B,A,B,A,A,B,A,A,B,B,B,B,A,A,A,B,A,B,A,B,B,A,A,A,A,B,B,A,A,B,B,B,A,A,B,B,B,A,B,B,A,A,A,B,B,B,B
wPt.4572,5B,57.3905,-,A,A,A,A,A,A,A,B,A,A,B,-,-,B,-,A,-,-,-,A,B,B,B,-,A,B,B,B,B,B,B,B,B,B,B,B,A,A,B,-,-,B,B,B,A,B,A,B,A,A,B,A,A,B,B,B,B,A,A,A,B,B,B,-,B,B,A,A,A,A,B,B,A,A,B,B,B,B,A,B,B,B,A,B,B,A,A,A,B,B,B,-
gwm499,5B,59.9227,A,A,A,A,A,A,A,A,B,A,A,B,B,A,B,A,A,A,B,A,A,B,B,B,A,A,B,B,B,B,B,B,B,B,B,B,B,A,A,B,A,A,B,B,B,A,B,A,B,A,A,B,A,A,B,B,B,B,A,A,A,B,A,B,A,B,B,A,A,A,A,B,B,A,A,B,B,A,B,A,B,B,B,A,B,B,A,A,A,B,B,B,B
abg473A,5B,62.1958,A,A,A,A,A,A,A,A,B,A,A,B,B,A,B,A,A,A,B,A,A,B,B,B,A,A,-,B,B,B,B,B,B,B,B,B,B,A,A,B,A,A,B,B,B,A,-,A,B,A,A,A,A,A,B,B,B,B,A,A,A,B,A,B,A,B,-,A,A,A,A,B,B,A,B,B,B,A,B,A,B,B,B,A,B,B,A,A,A,B,B,B,B
wPt.0484,5B,76.7913,B,A,A,B,A,A,B,A,B,B,A,B,B,-,B,-,A,-,B,A,A,B,-,B,-,A,B,B,B,B,B,B,B,B,B,B,B,A,A,B,B,-,B,B,B,-,B,-,B,A,A,A,A,A,B,B,A,A,A,A,A,B,-,B,B,B,B,A,-,A,A,A,B,A,B,B,B,A,B,A,B,B,A,A,B,B,A,A,A,B,B,B,-
wPt.8072,5B,94.1511,-,A,A,B,A,A,A,A,B,B,A,B,B,A,B,-,A,B,B,A,A,B,B,-,-,A,B,B,B,B,-,B,B,B,B,B,B,B,A,B,A,A,B,-,B,A,-,A,B,A,A,A,-,A,B,B,A,A,B,A,B,B,A,B,A,B,B,A,A,A,B,A,B,B,B,-,A,A,B,A,B,A,A,A,B,B,A,A,A,B,A,B,-
P42.M57.234,5B,100.7396,A,A,A,A,A,A,A,A,B,A,A,B,B,A,B,A,A,B,B,A,A,B,-,A,A,A,B,B,B,B,A,B,B,B,B,B,B,A,A,B,A,A,B,A,B,A,B,A,B,A,A,A,B,-,B,B,A,A,A,B,B,B,A,B,A,B,B,A,A,A,B,A,B,B,B,B,A,A,B,A,B,A,A,A,B,B,A,A,A,B,A,B,B
wPt.1420,5B,106.8447,A,A,A,A,A,A,A,A,B,A,A,B,B,A,B,A,A,A,B,A,A,B,B,A,A,A,B,B,-,-,B,B,-,B,B,B,B,A,A,B,A,A,B,A,B,A,B,A,B,A,A,A,A,A,B,B,A,A,A,A,B,B,A,B,A,B,B,A,A,A,B,A,B,B,B,B,B,A,B,A,B,A,A,A,B,B,A,A,A,B,A,B,-
P42.M54.50,5B,112.8041,A,A,A,A,A,A,A,A,B,A,A,B,B,A,B,A,A,B,B,A,A,B,B,A,A,A,B,B,B,B,A,B,B,B,B,B,B,B,A,B,A,A,B,A,B,A,B,A,B,A,A,A,A,A,B,B,A,A,A,A,B,B,A,B,A,B,B,A,A,A,B,A,B,B,B,B,A,A,B,A,B,A,A,A,B,B,A,A,A,B,A,A,B
P41.M55.78,5B,116.2939,A,A,A,A,A,-,A,A,B,A,A,B,B,A,B,A,A,B,B,A,A,B,B,A,A,A,B,B,B,B,A,B,B,A,B,B,B,B,A,B,A,A,B,A,B,A,B,A,B,A,A,A,A,A,B,B,A,A,A,A,B,B,A,B,A,B,B,A,A,A,B,A,B,B,B,B,A,A,B,B,-,A,A,A,B,B,A,A,A,-,A,B,-
wPt.3247,5B,121.3615,A,A,-,A,B,A,A,A,B,B,A,B,B,A,B,A,A,B,B,A,A,B,B,-,A,A,B,B,B,B,A,B,-,B,B,A,B,B,-,B,A,A,B,A,B,A,B,A,B,A,A,A,A,A,B,B,-,A,A,A,B,B,A,-,A,B,B,A,A,A,B,A,B,B,B,B,A,A,B,B,B,A,A,A,B,B,A,A,A,B,A,B,-
P36.M50.205,5B,131.7887,A,A,A,A,B,A,A,A,B,B,A,B,B,A,B,A,A,B,A,B,A,B,B,A,A,A,B,B,B,B,A,B,B,B,B,A,B,B,A,B,A,A,B,A,B,A,B,A,B,A,A,-,A,B,B,A,A,A,A,A,B,B,B,B,A,B,B,A,A,A,B,A,B,B,B,B,A,A,B,B,B,B,A,A,B,B,B,A,A,B,A,A,B
gwm271b,5B,132.9123,A,A,A,A,B,A,A,A,B,B,A,B,B,A,B,A,A,B,A,B,A,B,B,A,A,A,B,B,B,B,A,B,B,B,B,-,B,B,A,B,A,A,B,A,B,A,B,A,B,A,A,A,A,B,B,A,A,A,A,A,B,B,B,B,A,B,B,A,A,A,B,A,B,B,B,-,A,A,B,B,B,B,A,A,B,B,B,A,A,B,A,A,A
gwm400,5B,152.8923,A,A,-,A,B,A,A,A,A,A,A,A,B,A,B,B,A,A,A,B,A,B,B,A,A,A,B,B,B,B,B,B,B,B,B,A,A,B,A,B,A,A,B,A,A,A,B,A,-,A,-,A,A,B,-,A,A,A,A,A,-,B,B,A,A,B,B,B,A,A,B,A,-,B,B,B,A,B,A,B,B,B,A,B,B,B,B,A,A,A,A,A,A
gwm408,5B,152.8923,A,A,-,A,B,A,-,A,A,A,A,A,B,A,B,B,A,A,A,B,A,B,B,A,A,A,B,B,B,B,B,B,B,B,B,A,A,B,A,B,A,A,B,A,A,A,B,A,-,A,-,A,A,B,-,A,A,A,A,A,-,B,B,A,A,B,B,B,A,A,B,A,-,B,B,B,A,B,A,B,B,B,A,B,B,B,B,A,A,A,A,A,A
wPt.0817,5B,156.5525,A,A,A,A,B,B,A,A,A,A,A,A,B,A,B,B,A,A,A,B,A,B,B,A,A,A,B,B,B,B,B,B,B,B,B,A,A,B,A,B,A,A,B,A,A,A,B,A,B,A,A,A,A,B,B,A,A,A,A,A,B,B,B,A,A,B,B,B,A,A,B,A,B,B,B,A,A,B,A,B,B,B,A,B,B,B,B,B,A,A,A,A,-
wPt.4301,5B,157.6889,A,A,A,A,B,B,A,A,A,A,A,A,B,A,B,B,A,A,A,B,A,B,B,-,A,A,B,B,-,-,B,B,A,B,B,A,A,B,A,B,A,A,B,A,A,A,B,A,B,A,A,A,A,B,B,A,A,A,A,A,B,B,B,A,A,B,B,B,A,A,B,A,B,B,B,A,A,B,A,B,B,B,A,B,B,B,B,B,A,A,A,A,-
gwm604,5B,161.2198,A,A,A,A,B,B,A,A,A,A,A,A,B,A,B,B,A,A,A,B,A,B,B,A,A,A,B,B,B,B,B,B,B,B,B,A,A,B,A,B,A,B,B,A,A,-,B,A,B,A,A,A,A,B,B,A,A,A,A,A,B,B,B,A,A,B,B,B,A,A,B,A,B,B,B,A,A,B,A,B,B,B,A,B,B,B,B,B,A,A,A,B,B
wPt.6003,5B,163.6012,A,A,B,-,B,B,A,A,-,A,A,A,B,A,B,B,A,A,-,B,A,B,B,A,A,A,B,B,B,B,B,B,B,B,-,A,A,B,A,B,B,B,B,A,A,A,-,A,B,A,A,A,A,B,B,A,A,A,A,A,B,B,B,A,A,B,B,B,A,A,B,A,B,B,B,A,A,B,A,B,B,B,A,B,B,B,B,B,A,A,A,B,-
wPt.6574,5B,164.8671,A,A,A,A,B,B,A,A,A,-,A,A,-,A,B,B,A,-,A,B,A,B,B,A,A,A,B,-,B,B,B,B,B,B,B,A,A,B,A,B,B,-,-,A,A,A,B,A,B,A,A,A,A,B,-,A,A,A,A,A,B,B,B,A,A,B,B,B,A,A,B,A,B,B,B,A,A,B,A,B,B,B,A,B,B,B,B,B,A,A,A,B,-
P42.M60.260,5B,164.8671,A,A,A,A,B,B,A,A,A,A,A,A,B,A,B,B,A,A,A,B,A,B,B,A,A,A,B,B,B,B,B,B,B,B,B,A,A,B,A,B,B,B,B,A,A,A,B,A,B,A,A,A,A,B,B,A,A,A,A,A,B,B,B,A,A,B,B,B,A,A,B,A,B,B,B,A,A,B,A,B,B,B,A,B,B,B,B,B,A,A,A,B,B
wPt.7623,5B,166.0576,A,A,A,A,B,B,A,A,A,A,A,A,B,A,B,-,A,A,A,B,A,B,B,A,A,A,-,B,-,B,B,-,-,B,B,A,A,B,A,B,B,B,B,A,A,-,B,A,B,A,A,A,A,B,B,A,A,A,A,A,B,B,-,A,A,B,B,B,A,A,B,A,B,B,B,A,A,B,A,B,B,B,A,B,B,B,B,B,A,A,A,A,-
wPt.4230,5B,166.0576,A,A,A,A,B,B,A,A,A,A,A,A,B,A,B,-,A,A,A,B,A,B,B,A,-,A,B,B,-,-,B,-,-,B,B,A,A,B,A,B,B,B,-,A,A,A,B,A,B,A,A,A,A,B,-,A,A,A,A,A,B,B,-,A,A,B,B,B,A,A,B,A,B,B,B,A,A,B,A,B,B,B,A,B,B,B,B,B,A,A,A,A,-
wPt.8094,5B,166.0576,A,A,A,A,B,B,A,A,A,A,A,A,B,A,B,-,A,A,A,B,A,B,B,A,A,A,B,B,-,-,B,-,B,B,B,A,A,B,A,B,B,B,B,A,A,A,B,A,B,A,A,A,A,B,B,A,A,A,A,A,B,B,-,A,A,B,B,B,A,A,B,A,B,B,B,A,A,B,A,B,B,B,A,B,B,B,B,B,A,A,A,A,-
psr370B,5B,205.7191,B,B,A,B,B,B,A,A,A,A,A,A,B,B,B,B,B,A,B,B,B,B,A,A,B,A,B,B,A,A,B,A,B,A,B,A,A,A,A,A,A,A,B,A,B,A,B,B,B,B,A,A,A,B,B,B,A,A,A,B,-,B,B,A,A,B,-,B,B,A,B,A,B,B,B,-,A,B,A,B,B,B,A,A,B,A,B,A,A,A,A,A,A
wms497,5B,228.9873,B,B,A,A,B,B,B,A,A,A,A,A,B,A,-,B,B,A,B,B,B,B,A,A,A,A,B,B,A,A,A,-,A,B,B,A,A,A,A,A,A,A,B,B,B,A,B,B,B,B,B,A,B,B,B,B,A,A,-,B,B,B,B,A,B,B,A,B,B,A,A,A,B,B,B,B,B,B,A,B,B,B,A,A,A,A,A,A,A,A,A,B,-
wms118,5B,241.7138,B,B,A,A,B,B,B,A,A,B,A,A,B,A,A,B,B,A,B,B,B,B,B,B,A,A,B,B,A,A,A,A,A,B,B,A,A,A,B,A,A,A,B,A,B,A,A,B,B,B,B,A,B,B,B,B,A,A,B,B,B,B,B,A,A,B,A,B,B,A,A,A,B,B,B,B,B,B,A,A,B,A,A,B,A,A,A,A,A,A,A,B,-
P42.M49.326,5B,245.1634,B,B,A,A,B,B,B,A,A,B,A,A,B,A,A,A,B,A,B,B,A,B,-,B,A,A,B,B,A,A,A,A,A,B,B,A,A,A,B,A,A,A,B,A,B,A,A,B,B,B,B,A,B,B,B,B,A,A,B,B,-,B,B,A,A,B,A,B,B,A,A,A,B,B,B,B,A,B,A,A,B,A,A,B,A,A,A,A,A,A,A,B,-
